"TIME","GEO","UNIT","NACE_R2","Value","Flag and Footnotes"
"2016","United Kingdom","Percentage","Water supply; sewerage, waste management and remediation activities","-2.4",""
"2016","United Kingdom","Percentage","Construction","16.7",""
"2016","United Kingdom","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","21.7",""
"2016","United Kingdom","Percentage","Transportation and storage","3.9",""
"2016","United Kingdom","Percentage","Accommodation and food service activities","12.0",""
"2016","United Kingdom","Percentage","Information and communication","17.4",""
"2016","United Kingdom","Percentage","Financial and insurance activities","35.8",""
"2016","United Kingdom","Percentage","Real estate activities","22.7",""
"2016","United Kingdom","Percentage","Professional, scientific and technical activities","24.3",""
"2016","United Kingdom","Percentage","Administrative and support service activities","9.1",""
"2016","United Kingdom","Percentage","Public administration and defence; compulsory social security","13.3",""
"2016","United Kingdom","Percentage","Education","20.4",""
"2016","United Kingdom","Percentage","Human health and social work activities","26.6",""
"2016","United Kingdom","Percentage","Arts, entertainment and recreation","33.8",""
"2016","United Kingdom","Percentage","Other service activities","19.4",""
"2016","Montenegro","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2016","Montenegro","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2016","Montenegro","Percentage","Business economy",":",""
"2016","Montenegro","Percentage","Mining and quarrying",":",""
"2016","Montenegro","Percentage","Manufacturing",":",""
"2016","Montenegro","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2016","Montenegro","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2016","Montenegro","Percentage","Construction",":",""
"2016","Montenegro","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2016","Montenegro","Percentage","Transportation and storage",":",""
"2016","Montenegro","Percentage","Accommodation and food service activities",":",""
"2016","Montenegro","Percentage","Information and communication",":",""
"2016","Montenegro","Percentage","Financial and insurance activities",":",""
"2016","Montenegro","Percentage","Real estate activities",":",""
"2016","Montenegro","Percentage","Professional, scientific and technical activities",":",""
"2016","Montenegro","Percentage","Administrative and support service activities",":",""
"2016","Montenegro","Percentage","Public administration and defence; compulsory social security",":",""
"2016","Montenegro","Percentage","Education",":",""
"2016","Montenegro","Percentage","Human health and social work activities",":",""
"2016","Montenegro","Percentage","Arts, entertainment and recreation",":",""
"2016","Montenegro","Percentage","Other service activities",":",""
"2016","North Macedonia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2016","North Macedonia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2016","North Macedonia","Percentage","Business economy",":",""
"2016","North Macedonia","Percentage","Mining and quarrying",":",""
"2016","North Macedonia","Percentage","Manufacturing",":",""
"2016","North Macedonia","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2016","North Macedonia","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2016","North Macedonia","Percentage","Construction",":",""
"2016","North Macedonia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2016","North Macedonia","Percentage","Transportation and storage",":",""
"2016","North Macedonia","Percentage","Accommodation and food service activities",":",""
"2016","North Macedonia","Percentage","Information and communication",":",""
"2016","North Macedonia","Percentage","Financial and insurance activities",":",""
"2016","North Macedonia","Percentage","Real estate activities",":",""
"2016","North Macedonia","Percentage","Professional, scientific and technical activities",":",""
"2016","North Macedonia","Percentage","Administrative and support service activities",":",""
"2016","North Macedonia","Percentage","Public administration and defence; compulsory social security",":",""
"2016","North Macedonia","Percentage","Education",":",""
"2016","North Macedonia","Percentage","Human health and social work activities",":",""
"2016","North Macedonia","Percentage","Arts, entertainment and recreation",":",""
"2016","North Macedonia","Percentage","Other service activities",":",""
"2016","Albania","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2016","Albania","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2016","Albania","Percentage","Business economy",":",""
"2016","Albania","Percentage","Mining and quarrying",":",""
"2016","Albania","Percentage","Manufacturing",":",""
"2016","Albania","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2016","Albania","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2016","Albania","Percentage","Construction",":",""
"2016","Albania","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2016","Albania","Percentage","Transportation and storage",":",""
"2016","Albania","Percentage","Accommodation and food service activities",":",""
"2016","Albania","Percentage","Information and communication",":",""
"2016","Albania","Percentage","Financial and insurance activities",":",""
"2016","Albania","Percentage","Real estate activities",":",""
"2016","Albania","Percentage","Professional, scientific and technical activities",":",""
"2016","Albania","Percentage","Administrative and support service activities",":",""
"2016","Albania","Percentage","Public administration and defence; compulsory social security",":",""
"2016","Albania","Percentage","Education",":",""
"2016","Albania","Percentage","Human health and social work activities",":",""
"2016","Albania","Percentage","Arts, entertainment and recreation",":",""
"2016","Albania","Percentage","Other service activities",":",""
"2016","Serbia","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2016","Serbia","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2016","Serbia","Percentage","Business economy",":",""
"2016","Serbia","Percentage","Mining and quarrying",":",""
"2016","Serbia","Percentage","Manufacturing",":",""
"2016","Serbia","Percentage","Electricity, gas, steam and air conditioning supply",":",""
"2016","Serbia","Percentage","Water supply; sewerage, waste management and remediation activities",":",""
"2016","Serbia","Percentage","Construction",":",""
"2016","Serbia","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles",":",""
"2016","Serbia","Percentage","Transportation and storage",":",""
"2016","Serbia","Percentage","Accommodation and food service activities",":",""
"2016","Serbia","Percentage","Information and communication",":",""
"2016","Serbia","Percentage","Financial and insurance activities",":",""
"2016","Serbia","Percentage","Real estate activities",":",""
"2016","Serbia","Percentage","Professional, scientific and technical activities",":",""
"2016","Serbia","Percentage","Administrative and support service activities",":",""
"2016","Serbia","Percentage","Public administration and defence; compulsory social security",":",""
"2016","Serbia","Percentage","Education",":",""
"2016","Serbia","Percentage","Human health and social work activities",":",""
